issue_type,path,src_size,dst_size,size_equal,src_modtime_epoch,dst_modtime_epoch,modtime_diff_seconds,within_tolerance
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_TIFF/012/RAT001_1915-08-12_00010.tif,23281870,,,1676171950.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1927/PUBA002_1927_Puribasi_TIFF/014/PUBA002_1927-04-12_00001.tif,22137274,,,1676170954.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1927/PUBA002_1927_Puribasi_TIFF/014/PUBA002_1927-04-12_00002.tif,24454308,,,1676170956.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1927/PUBA002_1927_Puribasi_TIFF/014/PUBA002_1927-04-12_00003.tif,22136878,,,1676170957.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1927/PUBA002_1927_Puribasi_TIFF/014/PUBA002_1927-04-12_00004.tif,24454988,,,1676170958.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1927/PUBA002_1927_Puribasi_JPEG/015/PUBA002_1927-04-19_00001.jpg,1905036,,,1676170826.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1927/PUBA002_1927_Puribasi_JPEG/015/PUBA002_1927-04-19_00002.jpg,1652302,,,1676170826.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1927/PUBA002_1927_Puribasi_JPEG/015/PUBA002_1927-04-19_00003.jpg,2042493,,,1676170826.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1927/PUBA002_1927_Puribasi_JPEG/015/PUBA002_1927-04-19_00004.jpg,1620041,,,1676170826.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_JPEG/013/RAT001_1915-08-19_00001.jpg,1657962,,,1676171718.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_JPEG/013/RAT001_1915-08-19_00002.jpg,1755028,,,1676171718.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_JPEG/013/RAT001_1915-08-19_00003.jpg,1893867,,,1676171718.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_JPEG/013/RAT001_1915-08-19_00004.jpg,1674637,,,1676171718.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_JPEG/013/RAT001_1915-08-19_00005.jpg,1810243,,,1676171718.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_JPEG/013/RAT001_1915-08-19_00006.jpg,1786007,,,1676171719.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_JPEG/013/RAT001_1915-08-19_00007.jpg,1542690,,,1676171719.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_JPEG/013/RAT001_1915-08-19_00008.jpg,1809882,,,1676171719.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_JPEG/013/RAT001_1915-08-19_00009.jpg,1917655,,,1676171719.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_JPEG/013/RAT001_1915-08-19_00010.jpg,1684039,,,1676171719.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1935/BB007_1935_Baikuntha_Bhikari_TIFF/018/BB007_1935-08-26_00001.tif,23323412,,,1663475890.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1935/BB007_1935_Baikuntha_Bhikari_TIFF/018/BB007_1935-08-26_00002.tif,22889764,,,1663476126.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1935/BB007_1935_Baikuntha_Bhikari_TIFF/018/BB007_1935-08-26_00003.tif,23323586,,,1663475890.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1935/BB007_1935_Baikuntha_Bhikari_TIFF/018/BB007_1935-08-26_00004.tif,22889292,,,1663476146.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_JPEG/012/RAT002_1916-03-23_00001.jpg,1716055,,,1676172258.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_JPEG/012/RAT002_1916-03-23_00002.jpg,1789598,,,1676172258.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_JPEG/012/RAT002_1916-03-23_00003.jpg,2006355,,,1676172258.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_JPEG/012/RAT002_1916-03-23_00004.jpg,1913817,,,1676172258.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_JPEG/012/RAT002_1916-03-23_00005.jpg,2074370,,,1676172263.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_JPEG/012/RAT002_1916-03-23_00006.jpg,1973022,,,1676172261.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_JPEG/012/RAT002_1916-03-23_00007.jpg,1716386,,,1676172261.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_JPEG/012/RAT002_1916-03-23_00008.jpg,1884711,,,1676172261.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_JPEG/012/RAT002_1916-03-23_00009.jpg,1981354,,,1676172263.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_JPEG/012/RAT002_1916-03-23_00010.jpg,1705403,,,1676172263.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_TIFF/011/RAT002_1916-03-16_00001.tif,25198044,,,1676172534.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_TIFF/011/RAT002_1916-03-16_00002.tif,24393868,,,1676172535.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_TIFF/011/RAT002_1916-03-16_00003.tif,25198440,,,1676172538.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_TIFF/011/RAT002_1916-03-16_00004.tif,24393422,,,1676172541.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_TIFF/011/RAT002_1916-03-16_00005.tif,25198806,,,1676172542.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_TIFF/011/RAT002_1916-03-16_00006.tif,24393624,,,1676172546.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_TIFF/011/RAT002_1916-03-16_00007.tif,25196818,,,1676172547.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_TIFF/011/RAT002_1916-03-16_00008.tif,24392044,,,1676172550.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_TIFF/011/RAT002_1916-03-16_00009.tif,25196598,,,1676172552.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_TIFF/011/RAT002_1916-03-16_00010.tif,24393462,,,1676172555.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1935/BB007_1935_Baikuntha_Bhikari_JPEG/019/BB007_1935-09-16_00001.jpg,1619915,,,1663484426.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1935/BB007_1935_Baikuntha_Bhikari_JPEG/019/BB007_1935-09-16_00002.jpg,1759538,,,1663484664.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1935/BB007_1935_Baikuntha_Bhikari_JPEG/019/BB007_1935-09-16_00003.jpg,1698950,,,1663484430.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1935/BB007_1935_Baikuntha_Bhikari_JPEG/019/BB007_1935-09-16_00004.jpg,1617806,,,1663484670.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1914/PUBA001_1914_Puribasi_JPEG/final jpeg/014/PUBA001_1914-05-31_00001.jpg,2019230,,,1676170435.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1914/PUBA001_1914_Puribasi_JPEG/final jpeg/014/PUBA001_1914-05-31_00002.jpg,1968733,,,1676170435.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1914/PUBA001_1914_Puribasi_JPEG/final jpeg/014/PUBA001_1914-05-31_00003.jpg,1975076,,,1676170435.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1914/PUBA001_1914_Puribasi_JPEG/final jpeg/014/PUBA001_1914-05-31_00004.jpg,1834742,,,1676170435.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1914/PUBA001_1914_Puribasi_TIFF/015/PUBA001_1914-06-07_00001.tif,25126674,,,1676170613.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1914/PUBA001_1914_Puribasi_TIFF/015/PUBA001_1914-06-07_00002.tif,23161314,,,1676170615.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1914/PUBA001_1914_Puribasi_TIFF/015/PUBA001_1914-06-07_00003.tif,24637780,,,1676170619.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1914/PUBA001_1914_Puribasi_TIFF/015/PUBA001_1914-06-07_00004.tif,23161988,,,1676170621.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1934/BB006_1934_Baikuntha_Bhikari_TIFF/018/BB006_1934-07-23_00001.tif,23611972,,,1663419132.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1934/BB006_1934_Baikuntha_Bhikari_TIFF/018/BB006_1934-07-23_00002.tif,23496244,,,1663419314.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1934/BB006_1934_Baikuntha_Bhikari_TIFF/018/BB006_1934-07-23_00003.tif,23611676,,,1663419138.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1934/BB006_1934_Baikuntha_Bhikari_TIFF/018/BB006_1934-07-23_00004.tif,23495818,,,1663419320.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Utkala Barta 1914/UB001_1914_Utkala_Barta_TIFF/1914/015/UB001_1914-04-11_00001.jpg,1631593,,,1668775655.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Utkala Barta 1914/UB001_1914_Utkala_Barta_TIFF/1914/015/UB001_1914-04-11_00002.jpg,1544180,,,1668775658.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Utkala Barta 1914/UB001_1914_Utkala_Barta_TIFF/1914/015/UB001_1914-04-11_00003.jpg,1995540,,,1668775661.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Utkala Barta 1914/UB001_1914_Utkala_Barta_TIFF/1914/015/UB001_1914-04-11_00004.jpg,1546994,,,1668775664.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1930/PUBA004_1930_Puribasi_TIFF/013/PUBA004_1930-04-01_00001.tif,24848934,,,1676171622.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1930/PUBA004_1930_Puribasi_TIFF/013/PUBA004_1930-04-01_00002.tif,24100478,,,1676171623.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1930/PUBA004_1930_Puribasi_TIFF/013/PUBA004_1930-04-01_00003.tif,24847908,,,1676171625.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1930/PUBA004_1930_Puribasi_TIFF/013/PUBA004_1930-04-01_00004.tif,24101376,,,1676171625.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1931/BB003_1931_Baikuntha_Bhikari_TIFF/020/BB003_1931-07-27_00001.tif,24497636,,,1663204476.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1931/BB003_1931_Baikuntha_Bhikari_TIFF/020/BB003_1931-07-27_00002.tif,23881792,,,1663204778.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1931/BB003_1931_Baikuntha_Bhikari_TIFF/020/BB003_1931-07-27_00003.tif,24490774,,,1663204478.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1931/BB003_1931_Baikuntha_Bhikari_TIFF/020/BB003_1931-07-27_00004.tif,23260764,,,1663204784.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1929/BB001_1929_Baikuntha_Bhikari_JPEG/1929/017/BB001_1929-06-24_00001.jpg,1655647,,,1663410662.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1929/BB001_1929_Baikuntha_Bhikari_JPEG/1929/017/BB001_1929-06-24_00002.jpg,2026185,,,1663411068.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1929/BB001_1929_Baikuntha_Bhikari_JPEG/1929/017/BB001_1929-06-24_00003.jpg,1807295,,,1663410666.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1929/BB001_1929_Baikuntha_Bhikari_JPEG/1929/017/BB001_1929-06-24_00004.jpg,1998769,,,1663411072.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1930/PUBA004_1930_Puribasi_JPEG/014/PUBA004_1930-04-15_00001.jpg,2014713,,,1676171511.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1930/PUBA004_1930_Puribasi_JPEG/014/PUBA004_1930-04-15_00002.jpg,2012841,,,1676171509.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1930/PUBA004_1930_Puribasi_JPEG/014/PUBA004_1930-04-15_00003.jpg,2082546,,,1676171509.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1930/PUBA004_1930_Puribasi_JPEG/014/PUBA004_1930-04-15_00004.jpg,2030873,,,1676171509.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1930/BB002_1930_Baikuntha_Bhikari_JPEG/020/BB002_1930-07-07_00001.jpg,1914267,,,1663157332.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1930/BB002_1930_Baikuntha_Bhikari_JPEG/020/BB002_1930-07-07_00002.jpg,1944554,,,1663157574.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1930/BB002_1930_Baikuntha_Bhikari_JPEG/020/BB002_1930-07-07_00003.jpg,1919937,,,1663157334.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1930/BB002_1930_Baikuntha_Bhikari_JPEG/020/BB002_1930-07-07_00004.jpg,1835104,,,1663157576.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1930/BB002_1930_Baikuntha_Bhikari_TIFF/019/BB002_1930-06-30_00001.tif,23156116,,,1663160500.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1930/BB002_1930_Baikuntha_Bhikari_TIFF/019/BB002_1930-06-30_00002.tif,22846526,,,1663160734.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1930/BB002_1930_Baikuntha_Bhikari_TIFF/019/BB002_1930-06-30_00003.tif,23705528,,,1663160506.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1930/BB002_1930_Baikuntha_Bhikari_TIFF/019/BB002_1930-06-30_00004.tif,23016518,,,1663160734.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Utkala Barta 1914/UB001_1914_Utkala_Barta_JPEG/1914/016/UB001_1914-04-18_00001.jpg,1634954,,,1670993140.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Utkala Barta 1914/UB001_1914_Utkala_Barta_JPEG/1914/016/UB001_1914-04-18_00002.jpg,2084511,,,1670993142.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Utkala Barta 1914/UB001_1914_Utkala_Barta_JPEG/1914/016/UB001_1914-04-18_00003.jpg,1591328,,,1670993140.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Utkala Barta 1914/UB001_1914_Utkala_Barta_JPEG/1914/016/UB001_1914-04-18_00004.jpg,1558229,,,1670993142.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1929/PUBA003_1929_Puribasi_TIFF/014/PUBA003_1929-05-14_00001.tif,24398988,,,1676171296.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1929/PUBA003_1929_Puribasi_TIFF/014/PUBA003_1929-05-14_00002.tif,24416956,,,1676171298.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1929/PUBA003_1929_Puribasi_TIFF/014/PUBA003_1929-05-14_00003.tif,24399778,,,1676171300.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1929/PUBA003_1929_Puribasi_TIFF/014/PUBA003_1929-05-14_00004.tif,24274212,,,1676171301.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_JPEG/011/RAT004_1920-03-11_00001.jpg,1462824,,,1676174105.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_JPEG/011/RAT004_1920-03-11_00002.jpg,1770068,,,1676174105.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_JPEG/011/RAT004_1920-03-11_00003.jpg,1511383,,,1676174105.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_JPEG/011/RAT004_1920-03-11_00004.jpg,1773930,,,1676174109.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_JPEG/011/RAT004_1920-03-11_00005.jpg,1557879,,,1676174105.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_JPEG/011/RAT004_1920-03-11_00006.jpg,1669826,,,1676174112.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_JPEG/011/RAT004_1920-03-11_00007.jpg,1701373,,,1676174112.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_JPEG/011/RAT004_1920-03-11_00008.jpg,1467016,,,1676174105.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_JPEG/011/RAT004_1920-03-11_00009.jpg,1463493,,,1676174105.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_JPEG/011/RAT004_1920-03-11_00010.jpg,1705361,,,1676174109.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_TIFF/010/RAT004_1920-03-04_00001.tif,19313130,,,1676174401.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_TIFF/010/RAT004_1920-03-04_00002.tif,21869176,,,1676174409.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_TIFF/010/RAT004_1920-03-04_00003.tif,18859498,,,1676174402.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_TIFF/010/RAT004_1920-03-04_00004.tif,22146846,,,1676174412.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_TIFF/010/RAT004_1920-03-04_00005.tif,19235560,,,1676174404.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_TIFF/010/RAT004_1920-03-04_00006.tif,21988860,,,1676174413.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_TIFF/010/RAT004_1920-03-04_00007.tif,19313522,,,1676174406.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_TIFF/010/RAT004_1920-03-04_00008.tif,21453402,,,1676174415.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_TIFF/010/RAT004_1920-03-04_00009.tif,19165296,,,1676174408.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_TIFF/010/RAT004_1920-03-04_00010.tif,21988200,,,1676174417.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1931/BB003_1931_Baikuntha_Bhikari_JPEG/021/BB003_1931-08-03_00001.jpg,1871639,,,1663205182.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1931/BB003_1931_Baikuntha_Bhikari_JPEG/021/BB003_1931-08-03_00002.jpg,2081399,,,1663205644.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1931/BB003_1931_Baikuntha_Bhikari_JPEG/021/BB003_1931-08-03_00003.jpg,1924687,,,1663205186.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1931/BB003_1931_Baikuntha_Bhikari_JPEG/021/BB003_1931-08-03_00004.jpg,2046983,,,1663205648.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1929/BB001_1929_Baikuntha_Bhikari_TIFF/1929/017/BB001_1929-06-24_00001.tif,21418344,,,1663409730.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1929/BB001_1929_Baikuntha_Bhikari_TIFF/1929/017/BB001_1929-06-24_00002.tif,25025376,,,1663410144.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1929/BB001_1929_Baikuntha_Bhikari_TIFF/1929/017/BB001_1929-06-24_00003.tif,21418704,,,1663409732.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1929/BB001_1929_Baikuntha_Bhikari_TIFF/1929/017/BB001_1929-06-24_00004.tif,24685436,,,1663410146.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1929/PUBA003_1929_Puribasi_JPEG/015/PUBA003_1929-05-28_00001.jpg,1616387,,,1676171157.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1929/PUBA003_1929_Puribasi_JPEG/015/PUBA003_1929-05-28_00002.jpg,1684998,,,1676171157.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1929/PUBA003_1929_Puribasi_JPEG/015/PUBA003_1929-05-28_00003.jpg,1758785,,,1676171157.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1929/PUBA003_1929_Puribasi_JPEG/015/PUBA003_1929-05-28_00004.jpg,1633317,,,1676171157.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1927/PUBA002_1927_Puribasi_TIFF/015/PUBA002_1927-04-19_00001.tif,22137912,,,1676170960.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1927/PUBA002_1927_Puribasi_TIFF/015/PUBA002_1927-04-19_00002.tif,24455720,,,1676170962.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1927/PUBA002_1927_Puribasi_TIFF/015/PUBA002_1927-04-19_00003.tif,22137752,,,1676170964.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1927/PUBA002_1927_Puribasi_TIFF/015/PUBA002_1927-04-19_00004.tif,24455116,,,1676170966.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_JPEG/012/RAT003_1919-03-27_00001.jpg,1811189,,,1676173230.0,,,
